bay_id,st_marker_id,status,location,lat,lon
4843,9243S,Present,"(-37.82887149442608, 144.97069298189086)",-37.82887149442608,144.97069298189086
5672,12342N,Unoccupied,"(-37.80989946078016, 144.97957214282832)",-37.80989946078016,144.97957214282832
6358,13518E,Present,"(-37.82156870742946, 144.95044131273914)",-37.82156870742946,144.95044131273914
5692,12361S,Unoccupied,"(-37.810108799940096, 144.98014148137943)",-37.810108799940096,144.98014148137943
5676,12327S,Unoccupied,"(-37.80998955261842, 144.97905432082217)",-37.80998955261842,144.97905432082217
4439,C7718,Unoccupied,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
5687,12351S,Present,"(-37.810070441749716, 144.97979226021312)",-37.810070441749716,144.97979226021312
6843,14046E,Present,"(-37.79650767656541, 144.95816339134387)",-37.79650767656541,144.95816339134387
3250,5795W,Unoccupied,"(-37.803907217110535, 144.95538386037444)",-37.803907217110535,144.95538386037444
3967,C5902,Unoccupied,"(-37.80468004570492, 144.95385922384625)",-37.80468004570492,144.95385922384625
5577,12087W,Present,"(-37.81099085385367, 144.98333038070865)",-37.81099085385367,144.98333038070865
5541,12015W,Unoccupied,"(-37.81329104696481, 144.98294512110553)",-37.81329104696481,144.98294512110553
5327,7841W,Unoccupied,"(-37.827402655274994, 144.97115058095847)",-37.827402655274994,144.97115058095847
5712,12366N,Unoccupied,"(-37.81028296754023, 144.9830374534246)",-37.81028296754023,144.9830374534246
5436,11824E,Unoccupied,"(-37.81352875500305, 144.97782202981142)",-37.81352875500305,144.97782202981142
4851,9252N,Present,"(-37.82884197820196, 144.97036890373192)",-37.82884197820196,144.97036890373192
6406,13648E,Unoccupied,"(-37.82050737700748, 144.94553822275137)",-37.82050737700748,144.94553822275137
4018,C6074,Present,"(-37.805165385552755, 144.95226059222915)",-37.805165385552755,144.95226059222915
5234,11522N,Present,"(-37.81184611103463, 144.9516526409932)",-37.81184611103463,144.9516526409932
4251,C6834,Unoccupied,"(-37.80932853709153, 144.95565051334395)",-37.80932853709153,144.95565051334395
5326,7839W,Unoccupied,"(-37.82777151279123, 144.97113110275285)",-37.82777151279123,144.97113110275285
6833,14026E,Present,"(-37.797022134157025, 144.95810110871173)",-37.797022134157025,144.95810110871173
3019,5100E,Present,"(-37.804378178842995, 144.9577120543801)",-37.804378178842995,144.9577120543801
5549,12031W,Unoccupied,"(-37.812876611173635, 144.9830157902384)",-37.812876611173635,144.9830157902384
5437,11826E,Unoccupied,"(-37.813476952522564, 144.9778305484437)",-37.813476952522564,144.9778305484437
3860,C5616,Unoccupied,"(-37.80721481684331, 144.9549108590483)",-37.80721481684331,144.9549108590483
6241,13358E,Unoccupied,"(-37.822040650709155, 144.94779778100195)",-37.822040650709155,144.94779778100195
3220,5534E,Present,"(-37.80662456485807, 144.9541898950779)",-37.80662456485807,144.9541898950779
4857,9260N,Present,"(-37.828883810215046, 144.97022488820136)",-37.828883810215046,144.97022488820136
3812,C5462,Unoccupied,"(-37.807424364820506, 144.9544261999638)",-37.807424364820506,144.9544261999638
3863,C5622,Unoccupied,"(-37.80711601952778, 144.9549286868729)",-37.80711601952778,144.9549286868729
5454,11860E,Present,"(-37.81249903437504, 144.9779922021858)",-37.81249903437504,144.9779922021858
5452,11856E,Unoccupied,"(-37.81260045802934, 144.97797512596196)",-37.81260045802934,144.97797512596196
4852,9254N,Present,"(-37.828852361640116, 144.97033315413753)",-37.828852361640116,144.97033315413753
5543,12019W,Unoccupied,"(-37.813188546993985, 144.98296287078722)",-37.813188546993985,144.98296287078722
4855,9258N,Present,"(-37.828873524092046, 144.97026029544227)",-37.828873524092046,144.97026029544227
4878,9294N,Present,"(-37.829084773610234, 144.96953427744694)",-37.829084773610234,144.96953427744694
5325,7837W,Unoccupied,"(-37.82782606825873, 144.97112689939493)",-37.82782606825873,144.97112689939493
6847,14054E,Present,"(-37.796306184569744, 144.9581885920491)",-37.796306184569744,144.9581885920491
4927,9349S,Unoccupied,"(-37.82962703655288, 144.9681151750442)",-37.82962703655288,144.9681151750442
5474,11871W,Unoccupied,"(-37.81145303859785, 144.9779321559351)",-37.81145303859785,144.9779321559351
4893,9315S,Present,"(-37.82946744191621, 144.96866459989212)",-37.82946744191621,144.96866459989212
6845,14050E,Present,"(-37.79640745460437, 144.95817584336078)",-37.79640745460437,144.95817584336078
5412,11784E,Present,"(-37.811085566669895, 144.97556512143274)",-37.811085566669895,144.97556512143274
5451,11854E,Present,"(-37.8126522189701, 144.97796646250606)",-37.8126522189701,144.97796646250606
6657,13396E,Unoccupied,"(-37.819827961397564, 144.94865063817767)",-37.819827961397564,144.94865063817767
3984,C5936,Present,"(-37.80414982555552, 144.95395385533615)",-37.80414982555552,144.95395385533615
5697,12371S,Present,"(-37.810144961758574, 144.98046793492242)",-37.810144961758574,144.98046793492242
4861,9264N,Present,"(-37.82890482147644, 144.97015254202498)",-37.82890482147644,144.97015254202498
4868,9274N,Present,"(-37.828957278297125, 144.96997237228405)",-37.828957278297125,144.96997237228405
5321,7829W,Unoccupied,"(-37.82805262576258, 144.97110406201244)",-37.82805262576258,144.97110406201244
5322,7831W,Unoccupied,"(-37.82799583047071, 144.97110986702245)",-37.82799583047071,144.97110986702245
5005,9437S,Present,"(-37.83019364257427, 144.9661433781602)",-37.83019364257427,144.9661433781602
5237,11528N,Present,"(-37.81196123966662, 144.95124657121818)",-37.81196123966662,144.95124657121818
5460,11874E,Unoccupied,"(-37.81074367615153, 144.97828950867853)",-37.81074367615153,144.97828950867853
5698,12373S,Present,"(-37.810152184046956, 144.9805329527768)",-37.810152184046956,144.9805329527768
4365,C7164,Present,"(-37.80718811835289, 144.95368154521253)",-37.80718811835289,144.95368154521253
5431,11814E,Present,"(-37.813786523039134, 144.97777874546148)",-37.813786523039134,144.97777874546148
4366,C7166,Present,"(-37.807200995578604, 144.95365553170808)",-37.807200995578604,144.95365553170808
4268,C6868,Unoccupied,"(-37.80940834052792, 144.9557817779109)",-37.80940834052792,144.9557817779109
4850,9250N,Present,"(-37.828832914848135, 144.97040012415158)",-37.828832914848135,144.97040012415158
5581,12095W,Unoccupied,"(-37.81078547614749, 144.98336409317636)",-37.81078547614749,144.98336409317636
6842,14044E,Present,"(-37.7965577345475, 144.95815710564088)",-37.7965577345475,144.95815710564088
5800,12528N,Present,"(-37.81530713853651, 144.9763581484129)",-37.81530713853651,144.9763581484129
5544,12021W,Unoccupied,"(-37.81313665112863, 144.98297190494503)",-37.81313665112863,144.98297190494503
4024,C6086,Present,"(-37.80502632028153, 144.95228565333656)",-37.80502632028153,144.95228565333656
6247,13312N,Present,"(-37.822240565681255, 144.94676108046633)",-37.822240565681255,144.94676108046633
6886,14219W,Present,"(-37.795923823960834, 144.96467429443558)",-37.795923823960834,144.96467429443558
5456,11866E,Present,"(-37.81106374302202, 144.97823575491577)",-37.81106374302202,144.97823575491577
5688,12353S,Present,"(-37.81008007183529, 144.97988146513688)",-37.81008007183529,144.97988146513688
4246,C6824,Unoccupied,"(-37.80948144669376, 144.9556201057953)",-37.80948144669376,144.9556201057953
4333,C7004,Unoccupied,"(-37.80928846113943, 144.9564063055319)",-37.80928846113943,144.9564063055319
5180,C8012,Present,"(-37.81047080384552, 144.95247905590742)",-37.81047080384552,144.95247905590742
4899,9321S,Unoccupied,"(-37.829490447843284, 144.96857157061635)",-37.829490447843284,144.96857157061635
3053,5162E,Unoccupied,"(-37.80265814072451, 144.95691315566705)",-37.80265814072451,144.95691315566705
5329,7845W,Unoccupied,"(-37.82730036312025, 144.97115125967724)",-37.82730036312025,144.97115125967724
5261,4521W,Unoccupied,"(-37.8110304532502, 144.95313081241778)",-37.8110304532502,144.95313081241778
5267,4533W,Present,"(-37.81069585048778, 144.95297471034866)",-37.81069585048778,144.95297471034866
4358,C7150,Unoccupied,"(-37.807083488656374, 144.9538956261695)",-37.807083488656374,144.9538956261695
2651,10151W,Present,"(-37.80487227218458, 144.94920785251884)",-37.80487227218458,144.94920785251884
5443,11838E,Present,"(-37.81306530448513, 144.97789746254705)",-37.81306530448513,144.97789746254705
5631,12286N,Unoccupied,"(-37.809693811140896, 144.97769291357366)",-37.809693811140896,144.97769291357366
4380,C7194,Present,"(-37.80755608192737, 144.9529264961762)",-37.80755608192737,144.9529264961762
5533,11999W,Unoccupied,"(-37.813704244864674, 144.98287412586149)",-37.813704244864674,144.98287412586149
4300,C6936,Unoccupied,"(-37.80935620860668, 144.95605863228343)",-37.80935620860668,144.95605863228343
4869,9276N,Present,"(-37.82896730532619, 144.96993785828036)",-37.82896730532619,144.96993785828036
6282,13442E,Present,"(-37.819106537945174, 144.94862236221272)",-37.819106537945174,144.94862236221272
3798,C5420,Present,"(-37.80821182060825, 144.95479065062798)",-37.80821182060825,144.95479065062798
4371,C7176,Unoccupied,"(-37.80742646322691, 144.95319331349833)",-37.80742646322691,144.95319331349833
5438,11828E,Unoccupied,"(-37.813425135542516, 144.977839066507)",-37.813425135542516,144.977839066507
6906,14259W,Present,"(-37.7945695473976, 144.96488490608968)",-37.7945695473976,144.96488490608968
5665,12328N,Unoccupied,"(-37.80982658778716, 144.97889542467027)",-37.80982658778716,144.97889542467027
5728,12410N,Unoccupied,"(-37.81084267892859, 144.9774676217727)",-37.81084267892859,144.9774676217727
5265,4529W,Unoccupied,"(-37.81081371806565, 144.95302970099428)",-37.81081371806565,144.95302970099428
3601,7336E,Present,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
3799,C5422,Present,"(-37.8081880452568, 144.95477990129928)",-37.8081880452568,144.95477990129928
3634,7585S,Present,"(-37.80580572237205, 144.9544775689008)",-37.80580572237205,144.9544775689008
3226,5578E,Present,"(-37.80623687713684, 144.95401288676868)",-37.80623687713684,144.95401288676868
6873,14106E,Present,"(-37.79448457952569, 144.95841206961362)",-37.79448457952569,144.95841206961362
3814,C5470,Present,"(-37.80737735622807, 144.9544048264981)",-37.80737735622807,144.9544048264981
5691,12359S,Present,"(-37.8101016087065, 144.98007636280684)",-37.8101016087065,144.98007636280684
2648,10122E,Unoccupied,"(-37.803191517115465, 144.94820900121596)",-37.803191517115465,144.94820900121596
3797,C5418,Unoccupied,"(-37.80823469346832, 144.95480119265767)",-37.80823469346832,144.95480119265767
4431,C7702,Present,"(-37.80362895153358, 144.95478126097842)",-37.80362895153358,144.95478126097842
5529,11991W,Unoccupied,"(-37.81401364214847, 144.98282073109584)",-37.81401364214847,144.98282073109584
5567,12067W,Present,"(-37.811895372716634, 144.98317922713915)",-37.811895372716634,144.98317922713915
3642,7597S,Present,"(-37.80534515289085, 144.9503473572917)",-37.80534515289085,144.9503473572917
5551,12035W,Present,"(-37.81277389222967, 144.98303275474183)",-37.81277389222967,144.98303275474183
5240,11505S,Present,"(-37.81163085341211, 144.95283057502752)",-37.81163085341211,144.95283057502752
4846,9246N,Present,"(-37.82877889104269, 144.97058682433521)",-37.82877889104269,144.97058682433521
6874,14108E,Unoccupied,"(-37.794426884822094, 144.95841911683556)",-37.794426884822094,144.95841911683556
6200,13313W,Unoccupied,"(-37.82027323289721, 144.94712893719293)",-37.82027323289721,144.94712893719293
6846,14052E,Present,"(-37.79635653115004, 144.9581820760673)",-37.79635653115004,144.9581820760673
5017,9449S,Present,"(-37.83025691059972, 144.96592472494694)",-37.83025691059972,144.96592472494694
4325,C6988,Unoccupied,"(-37.80927683391343, 144.95627639567826)",-37.80927683391343,144.95627639567826
3086,5228E,Present,"(-37.80530531920388, 144.95729299381196)",-37.80530531920388,144.95729299381196
6195,13303W,Unoccupied,"(-37.8206795643909, 144.94724755782056)",-37.8206795643909,144.94724755782056
3800,C5424,Unoccupied,"(-37.808164667772544, 144.95476898673755)",-37.808164667772544,144.95476898673755
5184,C8020,Unoccupied,"(-37.81051993219301, 144.95229520205658)",-37.81051993219301,144.95229520205658
4848,9248N,Present,"(-37.82878349998097, 144.9705581410601)",-37.82878349998097,144.9705581410601
4010,C6058,Present,"(-37.80590733551236, 144.952131579965)",-37.80590733551236,144.952131579965
5654,12303S,Unoccupied,"(-37.809831931620494, 144.9776115216249)",-37.809831931620494,144.9776115216249
5641,12277S,Unoccupied,"(-37.809730852049114, 144.9766813793591)",-37.809730852049114,144.9766813793591
3927,C5770,Present,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
3926,C5768,Present,"(-37.80444470791144, 144.95540268447868)",-37.80444470791144,144.95540268447868
5499,11931W,Unoccupied,"(-37.81556242402918, 144.98255677749978)",-37.81556242402918,144.98255677749978
3941,C5798,Present,"(-37.80395954199116, 144.95548989782293)",-37.80395954199116,144.95548989782293
3932,C5780,Present,"(-37.80421007960622, 144.95544486202414)",-37.80421007960622,144.95544486202414
6052,13026N,Unoccupied,"(-37.821141369613784, 144.94668101389433)",-37.821141369613784,144.94668101389433
3931,C5778,Present,"(-37.804235053458356, 144.95544037232816)",-37.804235053458356,144.95544037232816
6287,13452E,Unoccupied,"(-37.81938026605799, 144.94863278899874)",-37.81938026605799,144.94863278899874
6202,13317W,Unoccupied,"(-37.820118964796066, 144.94706945697664)",-37.820118964796066,144.94706945697664
6840,14040E,Present,"(-37.796658516509055, 144.95814457090097)",-37.796658516509055,144.95814457090097
6383,13629W,Unoccupied,"(-37.82039383410654, 144.94448538974817)",-37.82039383410654,144.94448538974817
6695,5082E,Present,"(-37.804704440449, 144.95785871800302)",-37.804704440449,144.95785871800302
5266,4531W,Present,"(-37.81074527389115, 144.95299777390767)",-37.81074527389115,144.95299777390767
3956,C5880,Unoccupied,"(-37.805049362625496, 144.9537931885639)",-37.805049362625496,144.9537931885639
5561,12055W,Present,"(-37.81220512120515, 144.983127651862)",-37.81220512120515,144.983127651862
5677,12329S,Unoccupied,"(-37.80999697329351, 144.97912144605726)",-37.80999697329351,144.97912144605726
6240,13356E,Unoccupied,"(-37.8219871231984, 144.94778415125091)",-37.8219871231984,144.94778415125091
6215,13308E,Present,"(-37.81993516713928, 144.947190042579)",-37.81993516713928,144.947190042579
6439,13705W,Unoccupied,"(-37.81964303424854, 144.9458675633498)",-37.81964303424854,144.9458675633498
5391,11748E,Present,"(-37.810217965782726, 144.9756724717453)",-37.810217965782726,144.9756724717453
5509,11951W,Present,"(-37.81504652097266, 144.98264459820194)",-37.81504652097266,144.98264459820194
4332,C7002,Unoccupied,"(-37.80930996293084, 144.95640267925893)",-37.80930996293084,144.95640267925893
3280,5842E,Present,"(-37.80657529109709, 144.95355467497205)",-37.80657529109709,144.95355467497205
6403,13659W,Unoccupied,"(-37.81973049734499, 144.94524045206686)",-37.81973049734499,144.94524045206686
6438,13703W,Unoccupied,"(-37.81969703653273, 144.94588158601587)",-37.81969703653273,144.94588158601587
6198,13309W,Unoccupied,"(-37.82043074527868, 144.9471793767478)",-37.82043074527868,144.9471793767478
3994,C5956,Unoccupied,"(-37.803902056120215, 144.95399801006752)",-37.803902056120215,144.95399801006752
5793,12514N,Present,"(-37.815255785861225, 144.97588635377474)",-37.815255785861225,144.97588635377474
5649,12293S,Unoccupied,"(-37.80979249881484, 144.97724806950407)",-37.80979249881484,144.97724806950407
5185,C8022,Present,"(-37.81052791977487, 144.95226792476717)",-37.81052791977487,144.95226792476717
5393,11752E,Present,"(-37.810152999336395, 144.9756832293735)",-37.810152999336395,144.9756832293735
5694,12365S,Unoccupied,"(-37.810123248958305, 144.98027207315465)",-37.810123248958305,144.98027207315465
4367,C7168,Present,"(-37.807213873238794, 144.9536295182072)",-37.807213873238794,144.9536295182072
5625,12274N,Unoccupied,"(-37.80965039792352, 144.9772877225983)",-37.80965039792352,144.9772877225983
6434,13695W,Present,"(-37.82014416727483, 144.9459997769062)",-37.82014416727483,144.9459997769062
6875,14110E,Present,"(-37.79437091176503, 144.95842611648567)",-37.79437091176503,144.95842611648567
3965,C5898,Present,"(-37.80472866680152, 144.95385053369245)",-37.80472866680152,144.95385053369245
4400,C7234,Unoccupied,"(-37.807887745194996, 144.95224343121595)",-37.807887745194996,144.95224343121595
5643,12281S,Unoccupied,"(-37.809744586553535, 144.9768080320959)",-37.809744586553535,144.9768080320959
5313,7813W,Unoccupied,"(-37.829452221386546, 144.9710348841311)",-37.829452221386546,144.9710348841311
4895,9317S,Present,"(-37.829472149906586, 144.96863463463274)",-37.829472149906586,144.96863463463274
5742,12395S,Present,"(-37.81095682810886, 144.97680653239348)",-37.81095682810886,144.97680653239348
6417,13667W,Unoccupied,"(-37.82111078040641, 144.94535296783445)",-37.82111078040641,144.94535296783445
5722,12398N,Present,"(-37.810732652757935, 144.9764568695379)",-37.810732652757935,144.9764568695379
3112,5269W,Present,"(-37.80455279188191, 144.9573069024395)",-37.80455279188191,144.9573069024395
3259,5812E,Unoccupied,"(-37.806990515111366, 144.9534817138573)",-37.806990515111366,144.9534817138573
5521,11975W,Present,"(-37.81442711693971, 144.98275030591668)",-37.81442711693971,144.98275030591668
5394,11754E,Present,"(-37.81012047365711, 144.97568860791415)",-37.81012047365711,144.97568860791415
5725,12404N,Present,"(-37.81075417518851, 144.9766552194074)",-37.81075417518851,144.9766552194074
3983,C5934,Present,"(-37.80417444761916, 144.95394938904724)",-37.80417444761916,144.95394938904724
5726,12406N,Unoccupied,"(-37.81076240555533, 144.97673109516006)",-37.81076240555533,144.97673109516006
6217,13312E,Unoccupied,"(-37.819782568916395, 144.9471226462669)",-37.819782568916395,144.9471226462669
3934,C5784,Present,"(-37.80416013145049, 144.9554538402955)",-37.80416013145049,144.9554538402955
5741,12393S,Present,"(-37.81094930490706, 144.97673763431402)",-37.81094930490706,144.97673763431402
3938,C5792,Present,"(-37.8040602342537, 144.95547179734015)",-37.8040602342537,144.95547179734015
5740,12391S,Unoccupied,"(-37.81094187640714, 144.97666968304367)",-37.81094187640714,144.97666968304367
5737,12385S,Unoccupied,"(-37.810920159165356, 144.9764723249395)",-37.810920159165356,144.9764723249395
3939,C5794,Present,"(-37.80401038177662, 144.9554807587221)",-37.80401038177662,144.9554807587221
4877,9292N,Unoccupied,"(-37.82907502979826, 144.96956775385016)",-37.82907502979826,144.96956775385016
3920,C5754,Present,"(-37.80469658766741, 144.9553573821334)",-37.80469658766741,144.9553573821334
3935,C5786,Present,"(-37.8041351571469, 144.95545832941366)",-37.8041351571469,144.95545832941366
5407,11749W,Present,"(-37.81039757743352, 144.97535659791828)",-37.81039757743352,144.97535659791828
5480,11883W,Unoccupied,"(-37.810755724716316, 144.97804816110482)",-37.810755724716316,144.97804816110482
6405,13646E,Unoccupied,"(-37.82059761898381, 144.94556042016393)",-37.82059761898381,144.94556042016393
3586,7141S,Present,"(-37.808516453418775, 144.9525896147918)",-37.808516453418775,144.9525896147918
5478,11879W,Unoccupied,"(-37.811235446098244, 144.97796886555514)",-37.811235446098244,144.97796886555514
5249,11523S,Unoccupied,"(-37.81184392505163, 144.95207745463983)",-37.81184392505163,144.95207745463983
5463,11880E,Present,"(-37.81058919833059, 144.97831562076283)",-37.81058919833059,144.97831562076283
5713,12380N,Present,"(-37.81066931473525, 144.97587520912788)",-37.81066931473525,144.97587520912788
5488,11899W,Unoccupied,"(-37.810212380067654, 144.97813793678162)",-37.810212380067654,144.97813793678162
4422,C7684,Present,"(-37.80367821515115, 144.95521518472984)",-37.80367821515115,144.95521518472984
4435,C7710,Unoccupied,"(-37.80359824282294, 144.95451109653197)",-37.80359824282294,144.95451109653197
5264,4527W,Unoccupied,"(-37.81086695233682, 144.95305453522315)",-37.81086695233682,144.95305453522315
6298,13275S,Present,"(-37.8195258954837, 144.94939911353805)",-37.8195258954837,144.94939911353805
6350,13277S,Unoccupied,"(-37.82140637003466, 144.9504786682375)",-37.82140637003466,144.9504786682375
5481,11885W,Unoccupied,"(-37.81070636079575, 144.97805642088093)",-37.81070636079575,144.97805642088093
5717,12388N,Present,"(-37.810697497599946, 144.97613294712625)",-37.810697497599946,144.97613294712625
3545,7065S,Unoccupied,"(-37.80874796375949, 144.95435742622294)",-37.80874796375949,144.95435742622294
5558,12049W,Present,"(-37.81236163796507, 144.98310130175412)",-37.81236163796507,144.98310130175412
4970,9399S,Present,"(-37.829871638398984, 144.96725797382345)",-37.829871638398984,144.96725797382345
3594,7329W,Present,"(-37.8055645772432, 144.94922467217737)",-37.8055645772432,144.94922467217737
4847,9247S,Present,"(-37.82889341667521, 144.97061739779667)",-37.82889341667521,144.97061739779667
5882,12912N,Present,"(-37.798385444199326, 144.96544383522328)",-37.798385444199326,144.96544383522328
4974,9403S,Present,"(-37.82989051614691, 144.96719278161615)",-37.82989051614691,144.96719278161615
4311,C6958,Unoccupied,"(-37.809229950896814, 144.95601853339537)",-37.809229950896814,144.95601853339537
5472,11898E,Present,"(-37.810128369623534, 144.97839312683675)",-37.810128369623534,144.97839312683675
3115,5272E,Present,"(-37.8046577008926, 144.95741874802246)",-37.8046577008926,144.95741874802246
5540,12013W,Unoccupied,"(-37.813342544457015, 144.98293623034903)",-37.813342544457015,144.98293623034903
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
6218,13314E,Present,"(-37.81969216491619, 144.94708101840905)",-37.81969216491619,144.94708101840905
3680,7640N,Unoccupied,"(-37.804954659650164, 144.94845913747562)",-37.804954659650164,144.94845913747562
5469,11892E,Present,"(-37.8102798253575, 144.97836767996995)",-37.8102798253575,144.97836767996995
4296,C6928,Unoccupied,"(-37.80939825401876, 144.9560509085984)",-37.80939825401876,144.9560509085984
6212,13302E,Present,"(-37.82015391643358, 144.94728065928717)",-37.82015391643358,144.94728065928717
5464,11882E,Unoccupied,"(-37.81053700742207, 144.97832432706787)",-37.81053700742207,144.97832432706787
4298,C6932,Unoccupied,"(-37.809377574431565, 144.9560547857816)",-37.809377574431565,144.9560547857816
4839,9239S,Present,"(-37.82884921067272, 144.97076981597644)",-37.82884921067272,144.97076981597644
4303,C6942,Present,"(-37.80931001435453, 144.95600378459955)",-37.80931001435453,144.95600378459955
5578,12089W,Present,"(-37.81094090381197, 144.98333865476195)",-37.81094090381197,144.98333865476195
6902,14251W,Present,"(-37.79491130886116, 144.96484633746127)",-37.79491130886116,144.96484633746127
3684,7644N,Unoccupied,"(-37.80494833451298, 144.9484029253028)",-37.80494833451298,144.9484029253028
595,41W,Present,"(-37.81382463416648, 144.97408281850937)",-37.81382463416648,144.97408281850937
4282,C6900,Present,"(-37.80924499662795, 144.9558123618251)",-37.80924499662795,144.9558123618251
3199,5449W,Present,"(-37.80771550846339, 144.95443802349058)",-37.80771550846339,144.95443802349058
6268,13339W,Present,"(-37.819201103485526, 144.94841290017195)",-37.819201103485526,144.94841290017195
4937,9363S,Present,"(-37.82968712862621, 144.96789362954)",-37.82968712862621,144.96789362954
4105,C6352,Present,"(-37.80421782013373, 144.95092242388282)",-37.80421782013373,144.95092242388282
3804,C5438,Present,"(-37.80806758201713, 144.9547247167863)",-37.80806758201713,144.9547247167863
4086,C6286,Unoccupied,"(-37.80497529927409, 144.95078932967044)",-37.80497529927409,144.95078932967044
6658,5222E,Present,"(-37.80538104067902, 144.957278491714)",-37.80538104067902,144.957278491714
3806,C5448,Present,"(-37.80756750837079, 144.9544912071891)",-37.80756750837079,144.9544912071891
689,358E,Present,"(-37.81360620638131, 144.97139533633234)",-37.81360620638131,144.97139533633234
6837,14034E,Unoccupied,"(-37.796810774607536, 144.95812601735042)",-37.796810774607536,144.95812601735042
5314,7815W,Present,"(-37.829398163803255, 144.97103467262724)",-37.829398163803255,144.97103467262724
3843,C5566,Unoccupied,"(-37.80641793309145, 144.9539693463589)",-37.80641793309145,144.9539693463589
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
5177,C8006,Present,"(-37.81044479108055, 144.95257164195573)",-37.81044479108055,144.95257164195573
6044,13008N,Unoccupied,"(-37.81980900458649, 144.9512879816632)",-37.81980900458649,144.9512879816632
4022,C6082,Present,"(-37.80507274844605, 144.95227728626963)",-37.80507274844605,144.95227728626963
4865,9268N,Unoccupied,"(-37.82892561982128, 144.97008112535386)",-37.82892561982128,144.97008112535386
3003,5060E,Present,"(-37.80514354426124, 144.9580620873935)",-37.80514354426124,144.9580620873935
4844,9244N,Present,"(-37.82876804360365, 144.9706236824099)",-37.82876804360365,144.9706236824099
5776,12469S,Unoccupied,"(-37.81207934639255, 144.97691974555835)",-37.81207934639255,144.97691974555835
3047,5150E,Present,"(-37.80279275879796, 144.95697566184566)",-37.80279275879796,144.95697566184566
5007,9439S,Present,"(-37.83020454472067, 144.9661057003098)",-37.83020454472067,144.9661057003098
4574,8015W,Present,"(-37.82974047092655, 144.96902592745062)",-37.82974047092655,144.96902592745062
3103,5259W,Unoccupied,"(-37.80482892995789, 144.95725410049556)",-37.80482892995789,144.95725410049556
5354,8889W,Present,"(-37.824869818255166, 144.9612076794827)",-37.824869818255166,144.9612076794827
3596,7331W,Present,"(-37.805528450385, 144.9492246059248)",-37.805528450385,144.9492246059248
4578,8019W,Present,"(-37.829626941498155, 144.9689734199962)",-37.829626941498155,144.9689734199962
6220,13318E,Present,"(-37.8195396001477, 144.94701317281186)",-37.8195396001477,144.94701317281186
3600,7335W,Present,"(-37.80545402506528, 144.94923493373912)",-37.80545402506528,144.94923493373912
4295,C6926,Unoccupied,"(-37.80939289853838, 144.9559884246491)",-37.80939289853838,144.9559884246491
4395,C7224,Unoccupied,"(-37.80780659924804, 144.95241056570126)",-37.80780659924804,144.95241056570126
5406,11747W,Present,"(-37.81045115589767, 144.97534751972975)",-37.81045115589767,144.97534751972975
5178,C8008,Present,"(-37.81045347387074, 144.95254075285288)",-37.81045347387074,144.95254075285288
4897,9319S,Unoccupied,"(-37.829481318964014, 144.96860303930276)",-37.829481318964014,144.96860303930276
4567,8008E,Present,"(-37.82999535434108, 144.96926378997293)",-37.82999535434108,144.96926378997293
5328,7843W,Unoccupied,"(-37.827352424794405, 144.97115074040516)",-37.827352424794405,144.97115074040516
4842,9242N,Present,"(-37.828757293337546, 144.97066021854704)",-37.828757293337546,144.97066021854704
5914,12801S,Present,"(-37.802947493750466, 144.9668623088271)",-37.802947493750466,144.9668623088271
3122,5286E,Unoccupied,"(-37.80450147924322, 144.9574485866193)",-37.80450147924322,144.9574485866193
3640,7595S,Present,"(-37.805352315471154, 144.95041134473956)",-37.805352315471154,144.95041134473956
3900,C5712,Present,"(-37.80542595203332, 144.95522627588673)",-37.80542595203332,144.95522627588673
3574,7120N,Present,"(-37.808202973656115, 144.95326759993318)",-37.808202973656115,144.95326759993318
5019,9451S,Present,"(-37.83026756056421, 144.96588792030695)",-37.83026756056421,144.96588792030695
3625,7574N,Present,"(-37.80563672055596, 144.95462461030127)",-37.80563672055596,144.95462461030127
6219,13316E,Present,"(-37.819628927845734, 144.94705455454954)",-37.819628927845734,144.94705455454954
4299,C6934,Unoccupied,"(-37.80935099071176, 144.9559961537129)",-37.80935099071176,144.9559961537129
765,C304,Present,"(-37.81473778811464, 144.9717907288857)",-37.81473778811464,144.9717907288857
5922,12809S,Present,"(-37.80297901819951, 144.96714913656768)",-37.80297901819951,144.96714913656768
5324,7835W,Unoccupied,"(-37.8278825118132, 144.9711213990789)",-37.8278825118132,144.9711213990789
3022,5106E,Present,"(-37.80431387841997, 144.95768253401354)",-37.80431387841997,144.95768253401354
5872,C9190,Present,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
3009,5078E,Present,"(-37.804851403825936, 144.95792778815903)",-37.804851403825936,144.95792778815903
3599,7334E,Unoccupied,"(-37.80542914849775, 144.94932200991653)",-37.80542914849775,144.94932200991653
5503,11939W,Unoccupied,"(-37.815355587590616, 144.98259200191146)",-37.815355587590616,144.98259200191146
5440,11832E,Unoccupied,"(-37.8133224882197, 144.97785602807437)",-37.8133224882197,144.97785602807437
